,longitude,latitude,store_type,store_id,gas,address,city,state,zip_code,parking  ,phone_number
6195,-122.561998,45.622865,Walmart Supercenter,#2550,No Gas,221 NE 104th Ave; I-205 Exit 27,Vancouver,WA,98664,No Parking,(360) 885-0734
6196,-122.478117,45.61836,Walmart Supercenter,#5462,No Gas,430 SE 192nd AvE,Vancouver,WA,98683,No Parking,(360) 256-0109
6197,-122.661235,45.686712,Walmart Supercenter,#2947,No Gas,9000 NE Hwy 99; I-5 Exit 4,Vancouver,WA,98665,No Parking,(360) 571-0300
6198,-120.337931,47.454191,Walmart Supercenter,#2187,Gas,2000 N Wenatchee Ave,Wenatchee,WA,98801,Parking Available,(509) 664-2448
6199,-122.761109,45.928579,Walmart Supercenter,#3742,No Gas,1486 Dike Access Rd; I-5 Exit 22,Woodland,WA,98674,No Parking,(360) 841-9131
6200,-120.480334,46.602528,Walmart Supercenter,#2269,No Gas,1600 E Chestnut Ave; I-82 Exit 34,Yakima,WA,98901,Parking Available,(509) 248-3448
6201,-120.597043,46.583911,Walmart Supercenter,#5078,No Gas,6600 W Nob Hill Blvd,Yakima,WA,98908,Parking Available,(509) 966-0478
6202,-122.577568,46.933837,Walmart Supercenter,#3705,No Gas,17100 SR 507 SE,Yelm,WA,98597,Parking Available,(360) 400-8050
6203,-89.143898,45.163194,Walmart Supercenter,#3268,No Gas,200 Hwy 64 E,Antigo,WI,54409,Parking Available,(715) 627-1382
6204,-88.458835,44.270949,Sam's Club,#6321,No Gas,1000 N Westhill Blvd; Hwy 41 Exit 138,Appleton,WI,54914,Parking Available,(920) 733-4655
6205,-88.351692,44.241978,Walmart Supercenter,#2958,No Gas,3701 E Calumet St.,Appleton,WI,54915,Parking Available,(920) 996-0573
6206,-88.479087,44.269189,Walmart Supercenter,#1982,No Gas,955 Mutual Way; I-41 Exit 138,Appleton,WI,54915,No Parking,(920) 954-6300
6207,-90.851244,46.603948,Walmart Supercenter,#1672,No Gas,2500 E Lake Shore Dr,Ashland,WI,54806,No Parking,(715) 682-9699
6208,-89.771193,43.458448,Walmart Supercenter,#1396,No Gas,920 Hwy 12,Baraboo,WI,53913,Parking Available,(608) 356-1765
6209,-88.811243,43.488155,Walmart Supercenter,#1012,No Gas,120 Frances Lane,Beaver Dam,WI,53916,No Parking,(920) 887-8900
6210,-88.985229,42.52582,Walmart Supercenter,#2532,No Gas,2785 Milwaukee Rd; I-43 Exit 1,Beloit,WI,53511,No Parking,(608) 362-0057
6211,-88.974282,43.967679,Walmart Supercenter,#1727,No Gas,861 County Rd F,Berlin,WI,54923,No Parking,(920) 361-1600
6212,-90.834452,44.292371,Walmart Supercenter,#1277,No Gas,611 Hwy 54 E; I-94 Exit 116,Black River Falls,WI,54615,Parking Available,(715) 284-2434
6213,-87.988134,43.178508,Walmart Supercenter,#6394,No Gas,6300 W Brown Deer Rd,Brown Deer,WI,53223,Parking Available,(414) 410-2548
6214,-88.253618,42.702763,Walmart Supercenter,#3488,No Gas,1901 Milwaukee Ave,Burlington,WI,53105,No Parking,(262) 767-9520
6215,-88.140442,44.023908,Walmart Supercenter,#2509,No Gas,810 S Irish Rd,Chilton,WI,53014,Parking Available,(920) 849-9551
6216,-91.421855,44.884302,Walmart Supercenter,#5373,No Gas,2786 Commercial Blvd,Chippewa Falls,WI,54729,Parking Available,(715) 738-2254
6217,-88.103625,44.433395,Walmart Supercenter,#5090,No Gas,1415 Lawrence Dr,De Pere,WI,54115,Parking Available,(920) 336-3416
6218,-88.369727,43.0495,Walmart Supercenter,#1678,No Gas,2863 Heritage Dr; I-94 Exit 287,Delafield,WI,53018,No Parking,(262) 646-8858
6219,-88.612309,42.6297,Walmart Supercenter,#3247,No Gas,1819 E Geneva St; I-43 Exit 21,Delavan,WI,53115,Parking Available,(262) 740-1815
6220,-90.12634277,42.9753589,Walmart Supercenter,#0847,No Gas,601 Leffler St,Dodgeville,WI,53533,No Parking,(608) 935-2723
6221,-91.42895,44.775504,Walmart Supercenter,#1669,No Gas,3915 Gateway Dr; I-94 Exit 70,Eau Claire,WI,54701,Parking Available,(715) 834-0733
6222,-91.427442,44.774733,Sam's Club,#8185,No Gas,4001 Gateway Dr; I-94 Exit 70,Eau Claire,WI,54701,Parking Available,(715) 836-9585
6223,-88.484967,43.787627,Walmart Supercenter,#1643,No Gas,377 N Rolling Meadows Dr; I-41 Exit 99,Fond Du Lac,WI,54935,Parking Available,(920) 921-6311
6224,-87.952238,42.92393,Walmart Supercenter,#1551,No Gas,6701 S 27th St,Franklin,WI,53132,Parking Available,(414) 761-9560
6225,-87.954031,42.923987,Sam's Club,#8167,No Gas,6705 S 27th St,Franklin,WI,53132,Parking Available,(414) 761-0088
6226,-88.14484,43.19616,Walmart Supercenter,#1515,No Gas,W 190 N 9855 Appleton Ave; I-41 Exit 54,Germantown,WI,53022,No Parking,(262) 255-1285
6227,-87.970426,44.47757,Walmart Supercenter,#1908,No Gas,2292 Main St; I-43 Exit 180,Green Bay,WI,54311,No Parking,(920) 465-1333
6228,-88.090702,44.52601,Walmart Supercenter,#1453,No Gas,2440 W Mason St,Green Bay,WI,54303,Parking Available,(920) 499-9897
6229,-88.092874,44.526057,Sam's Club,#8149,No Gas,2470 W Mason,Green Bay,WI,54303,Parking Available,(920) 497-2112
6230,-88.008903,42.948102,Walmart Supercenter,#5668,No Gas,5301 S 76th St,Greendale,WI,53129,No Parking,(414) 978-9016
6231,-88.044296,42.959535,Walmart Supercenter,#1394,No Gas,10600 W Layton Ave,Greenfield,WI,53228,No Parking,(414) 529-0455
6232,-88.401105,43.32427,Walmart Supercenter,#5463,No Gas,1220 Thief St,Hartford,WI,53027,Parking Available,(262) 670-5803
6233,-91.470786,46.017242,Walmart Supercenter,#3245,No Gas,15594 Hwy 77,Hayward,WI,54843,Parking Available,(715) 634-8228
6234,-92.7271,44.9598,Walmart Supercenter,#1365,No Gas,2222 Crest View Dr; I-94 Exit 287,Hudson,WI,54016,Parking Available,(715) 386-1101
6235,-88.987653,42.72577,Walmart Supercenter,#1305,No Gas,3800 Deerfield Dr; I-39/90 Exit 171A,Janesville,WI,53546,No Parking,(608) 754-7800
6236,-88.987371,42.727272,Sam's Club,#4840,No Gas,3900 Deerfield Dr; I-39/90 Exit 171A,Janesville,WI,53546,Parking Available,(608) 741-2367
6237,-88.809012,42.987486,Walmart Supercenter,#3499,No Gas,1520 S Main,Jefferson,WI,53549,Parking Available,(920) 674-2258
6238,-87.882921,42.607285,Sam's Club,#6331,Gas/Diesel,3300 Brumback Blvd,Kenosha,WI,53144,Car Wash,(262) 654-6213
6239,-87.88273,42.605494,Walmart Supercenter,#1167,No Gas,3500 Brumback Blvd,Kenosha,WI,53144,Parking Available,(262) 652-1039
6240,-91.212169,43.766266,Walmart Supercenter,#5127,No Gas,4622 Mormon Coulee Rd,La Crosse,WI,54601,Parking Available,(608) 788-1870
6241,-91.112857,45.457211,Walmart Supercenter,#4281,No Gas,800 W 10th St S,Ladysmith,WI,54848,Parking Available,(715) 532-2039
6242,-88.413061,42.591358,Walmart Supercenter,#0910,No Gas,201 S Edwards Blvd,Lake Geneva,WI,53147,Parking Available,(262) 248-2266
6243,-89.313471,43.110373,Walmart Supercenter,#2335,No Gas,4198 Nakoosa Trail,Madison,WI,53714,Parking Available,(608) 241-8808
6244,-89.50835,43.051855,Walmart,#1138,No Gas,7202 Watts Rd,Madison,WI,53719,Parking Available,(608) 276-9393
6245,-87.697987,44.076067,Walmart Supercenter,#1449,No Gas,4115 Calumet Ave; I-43 Exit 149,Manitowac,WI,54220,Parking Available,(920) 684-4214
6246,-87.656635,45.073694,Walmart Supercenter,#2545,No Gas,2900 Roosevelt Rd,Marinette,WI,54143,Parking Available,(715) 735-5117
6247,-90.155949,44.686645,Walmart Supercenter,#2813,No Gas,2001 N Central Ave,Marshfield,WI,54449,Parking Available,(715) 486-9440
6248,-90.331661,45.153526,Walmart Supercenter,#3643,No Gas,1010 N 8th St,Medford,WI,54451,Parking Available,(715) 748-9000
6249,-91.932061,44.91067,Walmart Supercenter,#1819,No Gas,180 Cedar Falls Rd; I-94 Exit 41,Menomonie,WI,54751,Parking Available,(715) 235-6565
6250,-89.651389,45.178935,Walmart Supercenter,#1366,No Gas,505 S Pine Ridge Ave,Merrill,WI,54452,Parking Available,(715) 536-2414
6251,-88.041312,43.120483,Walmart Supercenter,#2936,No Gas,10330 W Silver Spring DR,Milwaukee,WI,53223,Parking Available,(414) 355-0892
6252,-87.949134,42.983886,Walmart Supercenter,#2828,No Gas,3355 S 27th St,Milwaukee,WI,53215,No Parking,(414) 383-1113
6253,-87.905973,43.088512,Walmart Supercenter,#2452,No Gas,401 E Capital Dr,Milwaukee,WI,53212,No Parking,(414) 967-7804
6254,-88.001314,43.025755,Walmart Neighborhood Market,#5697,No Gas,7025 W Main St,Milwaukee,WI,53214,No Parking,(414) 203-0392
6255,-88.064037,43.163672,Sam's Club,#6324,Gas,8050 N 124th St,Milwaukee,WI,53223,Parking Available,(414) 386-3700
6256,-89.723037,45.889578,Walmart Supercenter,#2510,No Gas,8760 Northridge Way,Minocqua,WI,54548,No Parking,(715) 356-1609
6257,-89.351686,43.042716,Walmart Supercenter,#3857,No Gas,2151 Royal Ave,Monona,WI,53713,Parking Available,(608) 226-0913
6258,-89.663606,42.608626,Walmart Supercenter,#0802,No Gas,300 6th Ave W,Monroe ,WI,53566,Parking Available,(608) 325-7701
6259,-87.848373,42.717918,Walmart Neighborhood Market,#5695,No Gas,5625 Washington Ave,Mount Pleasant,WI,53406,Parking Available,(262) 504-2048
6260,-88.313983,42.853547,Walmart Supercenter,#1571,No Gas,250 Wolf Run; I-43 Exit 43,Mukwonago,WI,53149,No Parking,(262) 363-7500
6261,-88.111735,42.926598,Walmart Supercenter,#4677,No Gas,W 159 S 6530 Moorland Rd,Muskego,WI,53150,No Parking,(414) 209-0317
6262,-88.491541,44.176342,Walmart Supercenter,#2986,No Gas,1155 Winneconne Ave; I-41 Exit 131,Neenah,WI,54956,Parking Available,(920) 722-0782
6263,-88.103299,43.016301,Walmart Supercenter,#5438,No Gas,15205 W Greenield Ave,New Berlin,WI,53151,Parking Available,(262) 796-1620
6264,-88.742418,44.411336,Walmart,#1471,No Gas,1717 N Shawano St,New London,WI,54961,Parking Available,(920) 982-7525
6265,-92.5394,45.0993,Walmart Supercenter,#5432,No Gas,250 W Richmond Way,New Richmond,WI,54017,Parking Available,(715) 246-5509
6266,-91.215816,43.870845,Sam's Club,#6436,No Gas,1211 Crossing Meadows Dr; I-90 Exit 4,Onalaska,WI,54650,Parking Available,(608) 781-1670
6267,-91.183506,43.878689,Walmart Supercenter,#1679,No Gas,3107 Market Pl; I-90 Exit 5,Onalaska,WI,54650,Parking Available,(608) 781-8282
6268,-88.58463,44.015463,Walmart Supercenter,#1430,No Gas,351 S Washburn St; I-41 Exit 119,Oshkosh,WI,54904,No Parking,(920) 231-1575
6269,-88.22745,43.08633,Walmart,#3322,No Gas,411 Pewaukee Rd,Pewaukee,WI,53072,No Parking,(262) 695-1847
6270,-90.438303,42.734222,Walmart Supercenter,#0958,No Gas,1800 Progressive Pkwy,Platteville,WI,53818,Parking Available,(608) 348-4888
6271,-89.511731,44.492643,Walmart Supercenter,#1828,No Gas,250 CrossRds Dr; I-39 Exit 158,Plover,WI,54467,Parking Available,(715) 345-7855
6272,-87.943942,43.751698,Walmart Supercenter,#3497,No Gas,428 Walton Dr,Plymouth,WI,53073,Parking Available,(920) 892-7523
6273,-89.471956,43.570714,Walmart Supercenter,#1799,No Gas,2950 New Pinery Rd; I-39 Exit 92,Portage,WI,53901,Parking Available,(608) 742-1432
6274,-91.10955,43.017,Walmart Supercenter,#0882,No Gas,38020 Hwy 18,Prairie Du Chien,WI,53821,Parking Available,(608) 326-2408
6275,-89.382651,45.634966,Walmart Supercenter,#1931,No Gas,2121 Lincoln St,Rhinelander,WI,54501,Parking Available,(715) 362-8550
6276,-91.763,45.47539,Walmart Supercenter,#1446,No Gas,2501 W Ave,Rice Lake,WI,54868,Parking Available,(715) 234-6990
6277,-90.348112,43.313241,Walmart Supercenter,#1007,No Gas,2401 Hwy 14 E,Richland Center,WI,53581,Parking Available,(608) 647-7141
6278,-87.923802,43.383684,Walmart Supercenter,#1650,No Gas,825 E Green Bay Ave; I-43 Exit 96,Saukville,WI,53080,Parking Available,(262) 284-9616
6279,-88.580332,44.780281,Walmart Supercenter,#2271,No Gas,1244 E Green Bay,Shawano,WI,54166,Parking Available,(715) 524-5980
6280,-87.755894,43.71492,Walmart Supercenter,#1276,No Gas,3711 S Taylor Dr; I-43 Exit 128,Sheboygan,WI,53081,Parking Available,(920) 459-9300
6281,-87.767564,43.793084,Walmart Supercenter,#3324,No Gas,4433 Vanguard Dr; I-43 Exit 128,Sheboygan,WI,53083,No Parking,(920) 459-9410
6282,-87.860878,42.927656,Walmart Supercenter,#5667,No Gas,222 N Chicago Ave,South Milwaukee,WI,53172,No Parking,(414) 501-1121
6283,-90.832528,43.940419,Walmart Supercenter,#0979,No Gas,1600 W Wisconsin St; I-90 Exit 25,Sparta,WI,54656,Parking Available,(608) 269-7501
6284,-92.603824,45.399505,Walmart Supercenter,#2421,No Gas,2212 Glacier Dr,St Croix Falls,WI,54024,Parking Available,(715) 483-1399
6285,-89.252746,42.919234,Walmart Supercenter,#1176,No Gas,2600 Hwy 138,Stoughton,WI,53589,Parking Available,(608) 873-5453
6286,-87.358866,44.85047,Walmart Supercenter,#1316,No Gas,1536 Egg Harbor Rd,Sturgeon Bay,WI,54235,No Parking,(920) 746-0402
6287,-87.867008,42.69545,Walmart Supercenter,#2668,No Gas,3049 S Oakes Rd,Sturtevant,WI,53177,Parking Available,(262) 598-8702
6288,-89.245855,43.174856,Walmart Supercenter,#1267,No Gas,1905 Mc Coy Rd,Sun Prairie,WI,53590,Parking Available,(608) 837-6339
6289,-92.106699,46.693455,Walmart Supercenter,#1447,No Gas,3705 Tower Ave,Superior,WI,54880,Parking Available,(715) 392-6060
6290,-90.508121,44.019824,Walmart Supercenter,#0965,No Gas,222 W Mccoy Blvd; I-94 Exit 143,Tomah,WI,54660,Parking Available,(608) 372-7900
6291,-90.887299,43.570426,Walmart Supercenter,#0971,No Gas,1133 N Main St,Viroqua,WI,54665,Parking Available,(608) 637-8511
6292,-88.731733,43.162037,Walmart Supercenter,#1776,No Gas,1901 Market Way,Watertown,WI,53094,Parking Available,(920) 261-7270
6293,-88.237648,42.979326,Walmart Supercenter,#1635,No Gas,2000 S W Ave,Waukesha,WI,53186,No Parking,(262) 521-1815
6294,-88.184812,43.03829,Sam's Club,#8164,No Gas,600 N Springdale Rd,Waukesha,WI,53186,Parking Available,(262) 798-1490
6295,-89.653964,44.920315,Sam's Club,#6535,Gas/Diesel,4000 Rib Mountain Dr.,Wausau,WI,54401,Car Wash,(715) 359-0044
6296,-89.652699,44.918754,Walmart Supercenter,#2127,No Gas,4300 Rib Mountain Dr,Wausau,WI,54401,Parking Available,(715) 359-2282
6297,-88.196961,43.396607,Walmart Supercenter,#2658,No Gas,1515 W ParadiSE Dr.,West Bend,WI,53095,No Parking,(262) 334-5760
6298,-87.96547,43.017277,Walmart Supercenter,#5669,No Gas,4140 W Greenfield,West Milwaukee,WI,53215,Parking Available,(414) 978-2004
6299,-88.756459,42.835769,Walmart Supercenter,#1274,No Gas,1362 W Main St,Whitewater,WI,53190,Parking Available,(262) 473-7744
6300,-89.812308,43.585706,Walmart Supercenter,#3505,No Gas,130 Commerce St; I-90/94 Exit 89,Wisconsin Dells,WI,53965,No Parking,(608) 253-3490
6301,-89.814974,44.354456,Walmart Supercenter,#1202,No Gas,4331 8th. St. S,Wisconsin Rapids,WI,54494,Parking Available,(715) 423-1900
6302,-82.257301,38.421579,Walmart Supercenter,#5296,Gas,25 Nichols Dr; I-64 Exit 20,Barboursville,WV,25504,Parking Available,(304) 733-0789
6303,-81.180371,37.801251,Sam's Club,#4860,Gas,1220 N Eisenhower Dr,Beckley,WV,25801,Parking Available,(304) 252-6508
6304,-81.181268,37.802505,Walmart Supercenter,#1351,No Gas,1330 N Eisenhower Dr,Beckley,WV,25801,Parking Available,(304) 255-7800
6305,-80.235349,38.998709,Walmart Supercenter,#2809,No Gas,100 Buckhannon CrossRds,Buckhannon,WV,26201,Parking Available,(304) 472-2589
6306,-81.995209,38.600744,Walmart Pharmacy/Clinic,#7256,No Gas,3707 Buffalo Rd,Buffalo,WV,25033,Parking Available,(304) 937-4204
6307,-77.828568,39.299945,Walmart Supercenter,#2566,No Gas,96 Patrick Henry Way,Charles Town,WV,25414,Parking Available,(304) 728-2720
6308,-80.280136,39.27602,Sam's Club,#8189,Gas,200 Emily Dr; I-79 Exit 119,Clarksburg,WV,26301,Parking Available,(304) 623-6410
6309,-80.286918,39.263262,Walmart Supercenter,#1544,No Gas,550 Emily Rd; I-79 Exit 119,Clarksburg,WV,26301,Parking Available,(304) 622-1954
6310,-81.808587,38.411797,Walmart Supercenter,#2576,No Gas,100 Nitro MarketPL; I-64 Exit 47,Crosslanes,WV,25313,Parking Available,(304) 769-0100
6311,-79.845007,38.893261,Walmart Supercenter,#1522,Gas,721 Beverly Pike,Elkins,WV,26241,Parking Available,(304) 636-2138
6312,-80.189912,39.424139,Walmart Supercenter,#1714,Gas,32 Tygart Mall Rd; I-79 Exit 132,Fairmont,WV,26554,No Parking,(304) 366-0444
6313,-81.120638,38.034159,Walmart Supercenter,#1360,No Gas,204 Town Center Rd,Fayetteville,WV,25840,Parking Available,(304) 574-1086
6314,-79.995269,39.358928,Walmart Supercenter,#2833,Gas,1 Walmart Lane,Grafton,WV,26354,Parking Available,(304) 265-6294
6315,-80.000146,39.645315,Walmart Supercenter,#3215,No Gas,5605 University Town Centre Dr; I-79 Exit 155,Granville,WV,26501,Parking Available,(304) 598-3239
6316,-80.00752,39.64738,Sam's Club,#4936,Gas/Diesel,6001 University Town Centre Dr; I-79 Exit 155,Granville,WV,26501,Parking Available,(304) 598-3042
6317,-82.375715,38.409252,Walmart Supercenter,#2244,Gas,3333 Hwy 60; I-64 Exit 15,Huntington,WV,25705,Parking Available,(304) 525-8889
6318,-82.021576,38.441043,Walmart Supercenter,#4277,Gas,167 Progress Way; I-64 Exit 34,Huricane,WV,25526,Parking Available,(304) 562-0475
6319,-79.010908,39.400871,Walmart Supercenter,#2474,Gas/Diesel,Rte 202,Keyser,WV,26726,Parking Available,(304) 788-8160
6320,-79.733975,39.48625,Walmart Supercenter,#4372,No Gas,100 Walmart Dr,Kingwood,WV,26537,Parking Available,(304) 329-4020
6321,-80.430493,37.81236,Walmart Supercenter,#1499,Gas,1976 N Jefferson St; I-64 Exit 169,Lewisburg,WV,24901,Parking Available,(304) 645-5280
6322,-82.045862,37.859445,Walmart Supercenter,#2610,No Gas,77 Norman Morgan Blvd,Logan,WV,25601,Parking Available,(304) 752-7391
6323,-81.221503,37.753717,Walmart Supercenter,#5319,Gas,1881 Robert C. Byrd Dr; I-64/77 Exit 42,MacArthur,WV,25873,Parking Available,(304) 256-6480
6324,-77.909434,39.543681,Walmart Supercenter,#4423,Gas,5680 Hammonds Mill Rd; I-81 Exit 20,Martinsburg,WV,25404,Parking Available,(304) 274-5176
6325,-77.987323,39.451972,Walmart Supercenter,#1703,No Gas,800 Foxcroft Ave; I-81 Exit 12,Martinsburg,WV,25401,No Parking,(304) 263-6061
6326,-82.035345,39.011069,Walmart Supercenter,#2849,Gas,320 Mallard Lane,Mason,WV,25260,Parking Available,(304) 773-9125
6327,-78.959642,39.085189,Walmart Supercenter,#2696,Gas,11 Harness Rd,Moorefield,WV,26836,Parking Available,(304) 538-3490
6328,-79.959055,39.57944,Walmart Supercenter,#2083,Gas,75 Retail Circle; I-68 Exit 1,Morgantown,WV,26508,Parking Available,(304) 292-4786
6329,-80.7489,39.9264,Walmart Supercenter,#2852,Gas,10 Walmart Dr,Moundsville,WV,26041,Parking Available,(304) 843-1580
6330,-80.859647,39.655592,Walmart Supercenter,#2684,Gas,1142 S Bridge St,New Martinsville,WV,26155,Parking Available,(304) 455-6522
6331,-81.547355,39.215961,Walmart Supercenter,#2823,Gas,2900 Pike St,Parkersburg,WV,26101,Parking Available,(304) 489-1905
6332,-81.044131,37.360504,Walmart Supercenter,#2933,Gas,201 Greasy Ridge Rd; I-77 Exit 9,Princeton,WV,24740,No Parking,(304) 431-2100
6333,-81.511783,38.206515,Walmart Supercenter,#4278,No Gas,1001 Warrior Way: I-75 Exit 36,Quincy,WV,25015,Parking Available,(304) 220-3001
6334,-81.72058,38.828719,Walmart Supercenter,#1450,Gas,200 Academy Dr; I-77 Exit 138,Ripley,WV,25271,Parking Available,(304) 372-4482
6335,-81.712685,38.3221,Sam's Club,#6457,Gas/Diesel,2500 Mountaineer Blvd,South Charleston,WV,25309,Parking Available,(304) 746-1700
6336,-81.714784,38.320225,Walmart Supercenter,#2036,No Gas,2700 Mountaineer Blvd,South Charleston,WV,25309,Parking Available,(304) 746-1720
6337,-81.349555,38.79829,Walmart Supercenter,#2810,No Gas,97 Williams Dr,Spencer,WV,25276,Parking Available,(304) 927-6920
6338,-80.835259,38.303668,Walmart Supercenter,#1477,No Gas,200 Wal St,Summersville,WV,26651,Parking Available,(304) 872-6734
6339,-80.665045,38.70593,Walmart Supercenter,#6951,No Gas,369 Scotts Fork-Bonnie Rd: I-79 exit 67,Sutton,WV,26601,No Parking,(304) 765-0356
6340,-80.604315,40.05779,Walmart Supercenter,#5088,Gas,450 Stewart Lane; I-70 Exit 10,Triadelphia,WV,26059,No Parking,(304) 547-1726
6341,-81.552107,39.309924,Sam's Club,#6373,Gas,1100 Grand Central Ave,Vienna,WV,26105,Parking Available,(304) 295-0280
6342,-81.552624,39.305664,Walmart Supercenter,#1782,Gas,701 Grand Central Ave,Vienna,WV,26105,Parking Available,(304) 422-3522
6343,-82.43015,38.256083,Walmart Supercenter,#2792,No Gas,100 McGinnis Dr,Wayne,WV,25570,Parking Available,(304) 272-3633
6344,-80.549754,40.39125,Walmart Supercenter,#1948,Gas,400 Three Springs Dr,Weirton,WV,26062,Parking Available,(304) 723-3445
6345,-80.415491,39.01915,Walmart Supercenter,#1653,Gas,110 Berlin Rd; I-79 Exit 99,Weston,WV,26452,Parking Available,(304) 269-1549
6346,-106.373175,42.818103,Walmart Supercenter,#3778,No Gas,4255 Cy Ave,Casper,WY,82604,Parking Available,(307) 232-9593
6347,-106.266926,42.850514,Walmart Supercenter,#1617,No Gas,4400 E 2nd St; I-25 Exit 185,Casper,WY,82609,Parking Available,(307) 237-0991
6348,-106.264896,42.849953,Sam's Club,#6425,Gas,4600 E 2nd St; I-25 Exit 185,Casper,WY,82609,Parking Available,(307) 237-8877
6349,-104.793332,41.162621,Sam's Club,#6430,Gas/Diesel,1948 Dell Range Blvd,Cheyenne,WY,82009,Parking Available,(307) 637-3771
6350,-104.790922,41.162873,Walmart Supercenter,#1315,No Gas,2032 Dell Range Blvd,Cheyenne,WY,82009,No Parking,(307) 632-4330
